Customer ID,MonetaryValue,Frequency,LastInvoiceDate,Recency,Cluster,ClusterLabel,MonetaryValue per 100 pounds
15573.0,599.73,3,2010-03-31 13:40:00,253,1,RE-ENGAGE,5.9973
15574.0,816.4499999999999,3,2010-12-02 15:46:00,7,0,RETAIN,8.164499999999999
15575.0,30.1,1,2010-03-30 12:50:00,254,1,RE-ENGAGE,0.301
15577.0,139.1,2,2009-12-16 14:54:00,358,1,RE-ENGAGE,1.391
15579.0,953.9,3,2010-11-21 15:38:00,18,0,RETAIN,9.539
15580.0,1381.19,8,2010-11-28 11:00:00,11,3,REWARD,13.811900000000001
15583.0,107.86,1,2010-11-28 15:04:00,11,2,NURTURE,1.0786
15584.0,552.39,2,2010-11-05 11:34:00,34,2,NURTURE,5.5239
15586.0,1139.1,3,2010-04-26 11:00:00,227,1,RE-ENGAGE,11.390999999999998
15587.0,608.4000000000001,3,2010-11-12 12:07:00,27,2,NURTURE,6.0840000000000005
15588.0,579.6,1,2010-01-31 12:19:00,312,1,RE-ENGAGE,5.796
15590.0,1496.6,5,2010-11-22 14:49:00,17,0,RETAIN,14.966
15591.0,217.9,3,2010-05-06 09:23:00,217,1,RE-ENGAGE,2.1790000000000003
15595.0,357.6,1,2010-08-09 12:27:00,122,2,NURTURE,3.576
15596.0,1723.45,5,2010-12-09 16:10:00,0,0,RETAIN,17.2345
15597.0,238.8,1,2010-05-13 13:10:00,210,1,RE-ENGAGE,2.388
15598.0,307.34,1,2010-10-08 09:20:00,62,2,NURTURE,3.0734
15599.0,488.32,1,2010-09-20 10:15:00,80,2,NURTURE,4.8831999999999995
15600.0,1199.31,4,2010-10-07 14:30:00,63,0,RETAIN,11.9931
15602.0,1932.64,8,2010-12-06 15:35:00,3,3,REWARD,19.3264
15603.0,40.0,1,2010-03-01 16:02:00,283,1,RE-ENGAGE,0.4
15605.0,738.57,5,2010-12-01 13:38:00,8,0,RETAIN,7.385700000000001
15606.0,2310.83,8,2010-11-14 15:27:00,25,3,REWARD,23.1083
15607.0,1604.21,8,2010-06-14 11:55:00,178,3,REWARD,16.0421
15608.0,692.3,1,2010-10-20 10:10:00,50,2,NURTURE,6.922999999999999
15613.0,433.71999999999997,1,2010-04-08 12:51:00,245,1,RE-ENGAGE,4.337199999999999
15614.0,3147.36,4,2010-09-28 10:46:00,72,3,REWARD,31.4736
15616.0,317.11,1,2010-09-27 13:10:00,73,2,NURTURE,3.1711
15617.0,828.5500000000001,3,2010-11-08 16:07:00,31,0,RETAIN,8.2855
15620.0,389.18,1,2010-10-26 11:32:00,44,2,NURTURE,3.8918
15623.0,2136.02,7,2010-11-11 10:19:00,28,3,REWARD,21.3602
15625.0,1702.1399999999999,5,2010-11-28 12:23:00,11,0,RETAIN,17.0214
15626.0,391.72,1,2010-10-14 17:16:00,56,2,NURTURE,3.9172000000000002
15627.0,566.9,2,2010-09-08 14:14:00,92,2,NURTURE,5.669
15628.0,2782.02,9,2010-12-08 09:51:00,1,3,REWARD,27.8202
15629.0,2240.9,4,2010-09-15 13:46:00,85,0,RETAIN,22.409000000000002
15630.0,295.05,1,2010-03-05 14:30:00,279,1,RE-ENGAGE,2.9505
15631.0,596.67,1,2010-03-07 14:52:00,277,1,RE-ENGAGE,5.9666999999999994
15634.0,311.1,1,2010-11-21 15:30:00,18,2,NURTURE,3.111
15635.0,100.35,1,2010-11-09 08:58:00,30,2,NURTURE,1.0034999999999998
15636.0,719.82,2,2010-09-28 15:10:00,72,2,NURTURE,7.198200000000001
15637.0,574.23,4,2010-10-22 08:24:00,48,0,RETAIN,5.7423
15638.0,2265.2,6,2010-11-26 11:52:00,13,3,REWARD,22.651999999999997
15639.0,639.76,2,2010-09-14 09:05:00,86,2,NURTURE,6.3976
15641.0,3458.35,8,2010-11-08 14:05:00,31,3,REWARD,34.5835
15642.0,105.78000000000002,1,2009-12-10 11:51:00,364,1,RE-ENGAGE,1.0578
15645.0,443.16,2,2010-10-21 18:36:00,49,2,NURTURE,4.4316
15646.0,526.97,3,2010-12-02 16:59:00,7,2,NURTURE,5.2697
15647.0,169.0,1,2010-10-20 15:09:00,50,2,NURTURE,1.69
15649.0,1354.35,3,2010-12-07 10:06:00,2,0,RETAIN,13.5435
15650.0,553.88,2,2010-07-06 10:41:00,156,1,RE-ENGAGE,5.5388
15651.0,612.76,2,2010-10-15 13:42:00,55,2,NURTURE,6.1276
15652.0,1082.6,4,2010-11-17 15:14:00,22,0,RETAIN,10.825999999999999
15658.0,1399.3700000000001,4,2010-12-02 10:53:00,7,0,RETAIN,13.9937
15659.0,226.04,2,2010-11-18 10:51:00,21,2,NURTURE,2.2603999999999997
15660.0,1212.13,7,2010-12-09 09:49:00,0,0,RETAIN,12.121300000000002
15661.0,906.15,6,2010-11-25 08:21:00,14,0,RETAIN,9.0615
15662.0,283.73,2,2010-02-16 16:47:00,296,1,RE-ENGAGE,2.8373000000000004
15664.0,845.1,3,2010-09-16 18:09:00,84,0,RETAIN,8.451
15665.0,1773.11,3,2010-10-24 14:08:00,46,0,RETAIN,17.731099999999998
15666.0,632.9399999999999,2,2010-08-24 16:14:00,107,2,NURTURE,6.3294
15670.0,152.15,1,2010-06-01 15:34:00,191,1,RE-ENGAGE,1.5215
15672.0,45.300000000000004,1,2009-12-14 16:52:00,360,1,RE-ENGAGE,0.45300000000000007
15673.0,3533.77,5,2010-09-14 11:08:00,86,3,REWARD,35.3377
15675.0,218.35,1,2010-10-31 14:14:00,39,2,NURTURE,2.1835
15677.0,648.4,2,2010-10-14 15:19:00,56,2,NURTURE,6.484
15678.0,1541.19,2,2010-11-09 14:38:00,30,0,RETAIN,15.411900000000001
15680.0,3173.9,8,2010-12-08 14:43:00,1,3,REWARD,31.739
15681.0,1563.54,9,2010-11-25 15:07:00,14,3,REWARD,15.635399999999999
15682.0,318.24,2,2010-04-19 15:30:00,234,1,RE-ENGAGE,3.1824
15683.0,330.79,1,2010-08-23 12:01:00,108,2,NURTURE,3.3079
15684.0,173.95,3,2010-06-10 18:51:00,182,1,RE-ENGAGE,1.7394999999999998
15685.0,55.980000000000004,1,2010-09-15 13:43:00,85,2,NURTURE,0.5598000000000001
15686.0,90.0,1,2010-10-15 13:50:00,55,2,NURTURE,0.9
15688.0,190.57,1,2010-10-17 12:06:00,53,2,NURTURE,1.9057
15689.0,266.93,1,2010-04-01 09:53:00,252,1,RE-ENGAGE,2.6693000000000002
15691.0,434.5,3,2010-11-10 12:26:00,29,2,NURTURE,4.345
15693.0,37.5,1,2010-02-18 14:37:00,294,1,RE-ENGAGE,0.375
15695.0,721.06,2,2010-04-21 10:36:00,232,1,RE-ENGAGE,7.2105999999999995
15696.0,1170.1100000000001,5,2010-10-12 10:24:00,58,0,RETAIN,11.701100000000002
15697.0,246.75,1,2010-01-19 09:10:00,324,1,RE-ENGAGE,2.4675
15698.0,46.2,1,2010-03-25 17:38:00,259,1,RE-ENGAGE,0.462
15702.0,112.57000000000001,1,2010-08-20 14:50:00,111,2,NURTURE,1.1257000000000001
15704.0,1524.3400000000001,2,2010-07-25 15:00:00,137,0,RETAIN,15.243400000000001
15708.0,1014.48,3,2010-12-05 11:12:00,4,0,RETAIN,10.1448
15709.0,194.6,1,2010-04-29 18:31:00,224,1,RE-ENGAGE,1.946
15710.0,898.87,1,2010-10-18 17:05:00,52,2,NURTURE,8.9887
15711.0,420.25,2,2010-06-01 12:14:00,191,1,RE-ENGAGE,4.2025
15712.0,2400.05,7,2010-11-25 18:04:00,14,3,REWARD,24.000500000000002
15713.0,654.09,3,2010-12-08 15:16:00,1,2,NURTURE,6.540900000000001
15714.0,453.93,3,2010-09-12 14:22:00,88,2,NURTURE,4.5393
15715.0,658.02,5,2010-06-02 09:56:00,190,0,RETAIN,6.5802
15716.0,1935.48,8,2010-12-05 12:26:00,4,3,REWARD,19.3548
15717.0,456.70000000000005,4,2010-10-14 18:02:00,56,0,RETAIN,4.567
15718.0,293.79,1,2010-06-17 16:20:00,175,1,RE-ENGAGE,2.9379000000000004
15720.0,143.19,1,2010-06-07 15:40:00,185,1,RE-ENGAGE,1.4319
15722.0,3035.54,6,2010-09-20 16:48:00,80,3,REWARD,30.3554
15723.0,744.55,3,2010-10-24 12:44:00,46,2,NURTURE,7.445499999999999
15724.0,92.6,1,2010-11-04 10:22:00,35,2,NURTURE,0.9259999999999999
15726.0,321.91,1,2010-11-14 16:12:00,25,2,NURTURE,3.2191
15728.0,544.6,2,2010-11-25 10:39:00,14,2,NURTURE,5.446000000000001
15729.0,107.55000000000001,2,2010-11-04 16:07:00,35,2,NURTURE,1.0755000000000001
15730.0,605.7,2,2010-11-23 10:41:00,16,2,NURTURE,6.057
15731.0,125.3,1,2010-06-04 10:10:00,188,1,RE-ENGAGE,1.253
15732.0,1387.95,9,2010-12-02 15:00:00,7,3,REWARD,13.8795
15734.0,923.85,2,2010-09-29 11:40:00,71,2,NURTURE,9.2385
15735.0,327.68,1,2010-10-14 13:38:00,56,2,NURTURE,3.2768
15736.0,1815.72,2,2010-09-30 14:20:00,70,0,RETAIN,18.1572
15741.0,208.62,2,2010-09-07 16:21:00,93,2,NURTURE,2.0862
15742.0,156.87,1,2010-03-30 15:25:00,254,1,RE-ENGAGE,1.5687
15747.0,1588.57,6,2010-11-29 10:50:00,10,0,RETAIN,15.8857
15748.0,465.45000000000005,2,2010-09-16 16:55:00,84,2,NURTURE,4.6545000000000005
15751.0,1380.44,11,2010-09-05 12:44:00,95,3,REWARD,13.804400000000001
15752.0,1570.16,3,2010-12-02 09:43:00,7,0,RETAIN,15.701600000000001
15754.0,2579.04,6,2010-08-03 09:15:00,128,3,REWARD,25.790399999999998
15755.0,3628.87,11,2010-11-25 14:25:00,14,3,REWARD,36.2887
15757.0,2225.94,4,2010-11-18 10:45:00,21,0,RETAIN,22.2594
15759.0,577.8900000000001,4,2010-07-16 10:37:00,146,0,RETAIN,5.778900000000001
15761.0,143.05,1,2010-09-23 09:33:00,77,2,NURTURE,1.4305
15764.0,1223.1100000000001,2,2010-10-01 14:07:00,69,0,RETAIN,12.231100000000001
15765.0,370.63,1,2010-02-11 10:25:00,301,1,RE-ENGAGE,3.7063
15766.0,516.0,2,2010-09-09 13:51:00,91,2,NURTURE,5.16
15770.0,321.45,1,2010-04-06 11:47:00,247,1,RE-ENGAGE,3.2144999999999997
15771.0,1006.54,3,2010-04-14 13:56:00,239,1,RE-ENGAGE,10.0654
15772.0,280.88,1,2010-10-17 13:33:00,53,2,NURTURE,2.8087999999999997
15773.0,138.84,1,2010-10-26 15:27:00,44,2,NURTURE,1.3884
15774.0,1057.89,5,2010-10-17 12:59:00,53,0,RETAIN,10.5789
15775.0,45.6,1,2010-03-18 07:32:00,266,1,RE-ENGAGE,0.456
15777.0,715.5,3,2010-11-08 14:37:00,31,2,NURTURE,7.155
15778.0,307.95,1,2010-10-04 15:10:00,66,2,NURTURE,3.0795
15779.0,124.08000000000001,2,2010-09-02 16:40:00,98,2,NURTURE,1.2408000000000001
15782.0,1399.36,1,2010-10-05 15:43:00,65,2,NURTURE,13.993599999999999
15784.0,848.3299999999999,2,2010-08-29 10:38:00,102,2,NURTURE,8.4833
15785.0,3640.96,11,2010-11-25 16:55:00,14,3,REWARD,36.4096
15786.0,3582.62,2,2010-10-18 08:11:00,52,3,REWARD,35.8262
15788.0,221.82999999999998,1,2010-07-19 12:48:00,143,2,NURTURE,2.2182999999999997
15789.0,1610.71,5,2010-10-04 14:42:00,66,0,RETAIN,16.1071
15791.0,1995.65,3,2010-06-28 12:04:00,164,0,RETAIN,19.956500000000002
15792.0,933.84,2,2010-11-05 08:21:00,34,2,NURTURE,9.3384
15793.0,1433.96,5,2010-11-26 10:36:00,13,0,RETAIN,14.3396
15794.0,777.0,2,2009-12-03 13:04:00,371,1,RE-ENGAGE,7.77
15795.0,1369.8600000000001,7,2010-10-05 15:17:00,65,3,REWARD,13.6986
15796.0,2464.27,9,2010-11-30 10:40:00,9,3,REWARD,24.6427
15797.0,613.6800000000001,2,2010-05-07 15:09:00,216,1,RE-ENGAGE,6.136800000000001
15798.0,1535.37,3,2010-08-04 09:13:00,127,0,RETAIN,15.353699999999998
15799.0,540.15,1,2010-10-17 14:26:00,53,2,NURTURE,5.4014999999999995
15800.0,543.5,5,2010-09-12 16:17:00,88,0,RETAIN,5.435
15803.0,1513.84,3,2010-09-20 13:08:00,80,0,RETAIN,15.138399999999999
15807.0,913.62,2,2010-10-27 13:04:00,43,2,NURTURE,9.1362
15809.0,758.67,2,2010-09-06 13:20:00,94,2,NURTURE,7.5866999999999996
15810.0,1607.06,4,2010-11-18 10:44:00,21,0,RETAIN,16.0706
15811.0,1578.3,2,2010-12-09 15:29:00,0,0,RETAIN,15.783
15812.0,3400.33,7,2010-09-30 13:30:00,70,3,REWARD,34.003299999999996
15814.0,689.11,2,2010-11-11 17:55:00,28,2,NURTURE,6.8911
15816.0,144.14999999999998,2,2010-06-15 13:36:00,177,1,RE-ENGAGE,1.4414999999999998
15817.0,2766.4,3,2010-10-15 11:07:00,55,0,RETAIN,27.664
15818.0,340.5,1,2010-04-30 12:58:00,223,1,RE-ENGAGE,3.405
15819.0,2029.34,6,2010-10-04 15:14:00,66,3,REWARD,20.2934
15822.0,954.59,4,2010-08-03 16:08:00,128,0,RETAIN,9.5459
15824.0,890.94,2,2010-09-12 13:20:00,88,2,NURTURE,8.9094
15826.0,943.97,1,2010-05-20 17:00:00,203,1,RE-ENGAGE,9.4397
15828.0,1108.82,1,2010-11-29 16:41:00,10,2,NURTURE,11.088199999999999
15833.0,80.4,1,2009-12-02 11:59:00,372,1,RE-ENGAGE,0.804
15834.0,1539.24,3,2010-11-28 12:05:00,11,0,RETAIN,15.3924
15837.0,385.03000000000003,1,2010-08-11 10:16:00,120,2,NURTURE,3.8503000000000003
15841.0,1518.35,5,2010-11-18 18:14:00,21,0,RETAIN,15.183499999999999
15842.0,548.8,2,2010-11-11 14:08:00,28,2,NURTURE,5.4879999999999995
15845.0,714.51,3,2010-06-21 11:40:00,171,1,RE-ENGAGE,7.1451
15846.0,107.01,1,2010-11-19 14:40:00,20,2,NURTURE,1.0701
15847.0,433.3,3,2010-10-07 18:19:00,63,2,NURTURE,4.333
15848.0,139.94,1,2010-03-28 10:54:00,256,1,RE-ENGAGE,1.3994
15850.0,819.87,4,2010-11-28 12:32:00,11,0,RETAIN,8.1987
15851.0,109.73,1,2010-07-01 12:34:00,161,1,RE-ENGAGE,1.0973
15852.0,96.55,1,2010-07-01 10:16:00,161,1,RE-ENGAGE,0.9655
15854.0,2609.16,9,2010-11-28 10:42:00,11,3,REWARD,26.0916
15855.0,340.48,1,2010-08-20 17:15:00,111,2,NURTURE,3.4048000000000003
15857.0,273.48,1,2010-10-05 16:43:00,65,2,NURTURE,2.7348000000000003
15858.0,2521.52,9,2010-12-07 14:31:00,2,3,REWARD,25.2152
15859.0,438.46,1,2010-10-03 12:52:00,67,2,NURTURE,4.3846
15860.0,1525.5,10,2010-12-06 11:38:00,3,3,REWARD,15.255
15861.0,1228.13,4,2010-09-09 19:56:00,91,0,RETAIN,12.281300000000002
15862.0,2090.26,10,2010-12-01 11:21:00,8,3,REWARD,20.902600000000003
15863.0,289.86,3,2010-04-01 15:40:00,252,1,RE-ENGAGE,2.8986
15864.0,244.44000000000003,1,2010-11-23 15:02:00,16,2,NURTURE,2.4444000000000004
15865.0,1353.79,2,2010-10-22 15:24:00,48,0,RETAIN,13.5379
15868.0,94.53,1,2010-05-05 14:11:00,218,1,RE-ENGAGE,0.9453
15869.0,174.02,1,2010-03-23 16:50:00,261,1,RE-ENGAGE,1.7402000000000002
15870.0,508.52,3,2010-11-08 10:57:00,31,2,NURTURE,5.0851999999999995
15871.0,33.099999999999994,1,2010-09-28 14:16:00,72,2,NURTURE,0.33099999999999996
15872.0,434.75,2,2010-11-26 12:05:00,13,2,NURTURE,4.3475
15873.0,313.91999999999996,4,2010-07-28 12:41:00,134,2,NURTURE,3.1391999999999998
15875.0,111.72,1,2010-03-03 16:51:00,281,1,RE-ENGAGE,1.1172
15876.0,1449.1399999999999,2,2010-10-26 18:58:00,44,0,RETAIN,14.491399999999999
15878.0,330.77,2,2010-05-27 12:17:00,196,1,RE-ENGAGE,3.3076999999999996
15879.0,1157.3,4,2010-10-31 16:21:00,39,0,RETAIN,11.573
15880.0,343.28000000000003,1,2010-12-05 13:00:00,4,2,NURTURE,3.4328000000000003
15882.0,977.34,6,2010-12-06 13:12:00,3,0,RETAIN,9.7734
15884.0,249.70000000000002,2,2010-10-03 15:55:00,67,2,NURTURE,2.4970000000000003
15886.0,871.78,3,2010-10-19 12:01:00,51,0,RETAIN,8.7178
15887.0,1027.15,3,2010-10-29 08:36:00,41,0,RETAIN,10.271500000000001
15888.0,260.85,2,2010-11-04 09:59:00,35,2,NURTURE,2.6085000000000003
15889.0,1354.76,7,2010-12-05 15:12:00,4,3,REWARD,13.5476
15890.0,535.65,5,2010-11-10 12:46:00,29,0,RETAIN,5.3565
15892.0,128.2,1,2010-02-08 16:23:00,304,1,RE-ENGAGE,1.2819999999999998
15893.0,305.28000000000003,1,2010-08-15 11:12:00,116,2,NURTURE,3.0528000000000004
15894.0,156.09,1,2010-12-05 14:06:00,4,2,NURTURE,1.5609
15899.0,56.25,1,2010-12-06 10:36:00,3,2,NURTURE,0.5625
15900.0,549.29,3,2010-10-22 10:44:00,48,2,NURTURE,5.4929
15901.0,321.49,3,2010-09-14 13:37:00,86,2,NURTURE,3.2149
15902.0,145.01,1,2010-11-24 16:57:00,15,2,NURTURE,1.4501
15905.0,114.69,1,2010-06-14 16:00:00,178,1,RE-ENGAGE,1.1469
15906.0,987.95,3,2010-11-30 13:26:00,9,0,RETAIN,9.8795
15908.0,764.57,2,2010-08-06 11:56:00,125,2,NURTURE,7.645700000000001
15910.0,1449.6200000000001,7,2010-11-04 12:18:00,35,3,REWARD,14.496200000000002
15911.0,1685.89,8,2010-03-26 12:06:00,258,3,REWARD,16.858900000000002
15912.0,810.08,7,2010-09-29 13:20:00,71,0,RETAIN,8.1008
15913.0,6.300000000000001,1,2010-06-23 16:31:00,169,1,RE-ENGAGE,0.063
15914.0,205.99,2,2010-11-26 16:10:00,13,2,NURTURE,2.0599000000000003
15915.0,429.0,1,2010-11-03 11:13:00,36,2,NURTURE,4.29
15916.0,1899.08,7,2010-12-08 13:14:00,1,3,REWARD,18.9908
15917.0,437.53000000000003,4,2010-04-12 15:01:00,241,1,RE-ENGAGE,4.3753
15918.0,248.65,1,2010-03-18 11:40:00,266,1,RE-ENGAGE,2.4865
15919.0,270.72,1,2010-12-06 11:26:00,3,2,NURTURE,2.7072000000000003
15920.0,404.14,5,2010-10-11 13:57:00,59,0,RETAIN,4.041399999999999
15921.0,456.43,3,2010-11-08 10:24:00,31,2,NURTURE,4.5643
15922.0,369.5,1,2010-12-01 13:51:00,8,2,NURTURE,3.695
15923.0,127.08,1,2010-12-02 12:16:00,7,2,NURTURE,1.2708
15924.0,102.82,1,2009-12-08 15:00:00,366,1,RE-ENGAGE,1.0282
15926.0,134.44,1,2010-06-15 15:23:00,177,1,RE-ENGAGE,1.3444
15927.0,123.39,1,2010-03-02 13:25:00,282,1,RE-ENGAGE,1.2339
15928.0,293.53,1,2010-02-21 15:16:00,291,1,RE-ENGAGE,2.9353
15929.0,594.0,1,2010-03-05 14:56:00,279,1,RE-ENGAGE,5.94
15931.0,239.9,1,2010-10-07 16:46:00,63,2,NURTURE,2.399
15934.0,2190.66,2,2010-10-18 10:13:00,52,0,RETAIN,21.906599999999997
15936.0,282.79,2,2010-11-25 16:39:00,14,2,NURTURE,2.8279
15938.0,330.23,4,2010-09-09 17:07:00,91,2,NURTURE,3.3023000000000002
15939.0,2904.83,1,2010-11-30 12:07:00,9,0,RETAIN,29.048299999999998
15941.0,405.0,1,2010-03-12 14:45:00,272,1,RE-ENGAGE,4.05
15943.0,271.28999999999996,2,2010-02-28 12:49:00,284,1,RE-ENGAGE,2.7128999999999994
15944.0,1839.1399999999999,3,2010-11-11 09:55:00,28,0,RETAIN,18.391399999999997
15945.0,646.27,4,2010-12-09 13:14:00,0,0,RETAIN,6.4627
15946.0,2304.18,3,2010-07-25 12:18:00,137,0,RETAIN,23.0418
15948.0,553.85,1,2010-10-11 12:16:00,59,2,NURTURE,5.5385
15951.0,304.95,1,2010-11-23 18:20:00,16,2,NURTURE,3.0495
15953.0,2010.1699999999998,11,2010-12-05 15:15:00,4,3,REWARD,20.101699999999997
15954.0,187.8,1,2010-04-29 13:35:00,224,1,RE-ENGAGE,1.8780000000000001
15956.0,617.6,2,2010-06-06 13:06:00,186,1,RE-ENGAGE,6.176
15957.0,501.21,2,2010-10-15 12:22:00,55,2,NURTURE,5.0121
15958.0,388.64,3,2010-11-01 12:22:00,38,2,NURTURE,3.8864
15959.0,579.49,3,2010-01-26 16:38:00,317,1,RE-ENGAGE,5.7949
15960.0,410.95,4,2010-11-30 15:57:00,9,2,NURTURE,4.1095
15961.0,451.28999999999996,1,2010-11-25 15:59:00,14,2,NURTURE,4.512899999999999
15962.0,295.83,1,2010-09-16 13:48:00,84,2,NURTURE,2.9583
15964.0,272.96000000000004,1,2010-02-14 15:30:00,298,1,RE-ENGAGE,2.7296000000000005
15965.0,2167.45,10,2010-12-07 13:18:00,2,3,REWARD,21.6745
15966.0,426.53000000000003,1,2010-09-15 10:44:00,85,2,NURTURE,4.2653
15967.0,2622.77,10,2010-11-25 13:42:00,14,3,REWARD,26.2277
15968.0,415.3,1,2010-11-16 13:04:00,23,2,NURTURE,4.1530000000000005
15969.0,460.95,2,2010-10-10 12:01:00,60,2,NURTURE,4.6095
15970.0,703.22,1,2010-04-20 11:30:00,233,1,RE-ENGAGE,7.0322000000000005
15971.0,1702.98,6,2010-11-19 10:43:00,20,3,REWARD,17.0298
15972.0,1810.27,5,2010-09-09 13:20:00,91,0,RETAIN,18.1027
15973.0,665.62,2,2010-12-08 11:42:00,1,2,NURTURE,6.6562
15976.0,1301.6,4,2010-10-25 11:33:00,45,0,RETAIN,13.015999999999998
15978.0,2180.64,2,2010-10-03 14:08:00,67,0,RETAIN,21.8064
15979.0,329.22,1,2010-04-16 11:35:00,237,1,RE-ENGAGE,3.2922000000000002
15982.0,324.51,1,2010-04-13 15:47:00,240,1,RE-ENGAGE,3.2451
15983.0,2483.8,6,2010-12-09 10:45:00,0,3,REWARD,24.838
15985.0,1572.8600000000001,5,2010-09-29 14:43:00,71,0,RETAIN,15.728600000000002
15986.0,186.3,1,2010-11-23 10:02:00,16,2,NURTURE,1.8630000000000002
15987.0,230.85,2,2010-12-06 08:34:00,3,2,NURTURE,2.3085
15988.0,609.5600000000001,2,2010-06-06 12:45:00,186,1,RE-ENGAGE,6.095600000000001
15989.0,372.51,2,2010-11-29 12:03:00,10,2,NURTURE,3.7251
15990.0,1217.94,5,2010-08-02 12:42:00,129,0,RETAIN,12.179400000000001
15991.0,150.55,1,2010-06-23 15:50:00,169,1,RE-ENGAGE,1.5055
15992.0,854.61,2,2010-11-08 14:51:00,31,2,NURTURE,8.546100000000001
15994.0,775.11,2,2010-10-24 12:14:00,46,2,NURTURE,7.7511
15995.0,696.19,1,2010-10-21 13:57:00,49,2,NURTURE,6.961900000000001
15996.0,626.22,2,2010-12-08 15:59:00,1,2,NURTURE,6.2622
15999.0,20.4,1,2009-12-04 12:31:00,370,1,RE-ENGAGE,0.204
16001.0,583.39,1,2010-11-23 17:10:00,16,2,NURTURE,5.8339
16002.0,169.21,1,2010-03-24 13:08:00,260,1,RE-ENGAGE,1.6921000000000002
16003.0,2878.46,5,2010-11-23 16:30:00,16,3,REWARD,28.7846
16004.0,2146.39,5,2010-08-22 11:48:00,109,0,RETAIN,21.4639
16005.0,1820.41,6,2010-11-29 11:48:00,10,3,REWARD,18.2041
16006.0,245.77,1,2010-11-17 12:03:00,22,2,NURTURE,2.4577
16007.0,1373.2,3,2010-11-21 12:29:00,18,0,RETAIN,13.732000000000001
16010.0,1316.56,8,2010-11-28 11:19:00,11,3,REWARD,13.1656
16012.0,1574.5,2,2010-11-03 13:47:00,36,0,RETAIN,15.745
16014.0,467.89,2,2010-10-27 16:04:00,43,2,NURTURE,4.6789
16016.0,1025.18,4,2010-12-08 12:36:00,1,0,RETAIN,10.251800000000001
16017.0,1341.95,4,2010-10-18 12:58:00,52,0,RETAIN,13.419500000000001
16018.0,289.23,2,2010-11-08 15:36:00,31,2,NURTURE,2.8923
16021.0,532.25,2,2010-11-09 14:48:00,30,2,NURTURE,5.3225
16024.0,232.96,2,2010-10-24 11:42:00,46,2,NURTURE,2.3296
16027.0,1113.74,9,2010-09-08 12:44:00,92,3,REWARD,11.1374
16028.0,82.2,1,2010-04-23 11:45:00,230,1,RE-ENGAGE,0.8220000000000001
16032.0,1970.45,6,2010-09-09 18:00:00,91,3,REWARD,19.7045
16033.0,2019.73,8,2010-12-05 10:36:00,4,3,REWARD,20.1973
16034.0,491.02,3,2010-11-10 11:32:00,29,2,NURTURE,4.9102
16035.0,217.73,1,2010-05-28 15:09:00,195,1,RE-ENGAGE,2.1773
16036.0,1797.92,2,2010-10-11 15:08:00,59,0,RETAIN,17.979200000000002
16037.0,654.32,2,2010-06-13 11:32:00,179,1,RE-ENGAGE,6.543200000000001
16039.0,456.4,2,2010-10-12 10:44:00,58,2,NURTURE,4.564
16040.0,1103.35,4,2010-10-05 11:09:00,65,0,RETAIN,11.033499999999998
16042.0,1067.85,3,2010-11-25 18:16:00,14,0,RETAIN,10.6785
16043.0,1082.6000000000001,4,2010-11-25 15:40:00,14,0,RETAIN,10.826
16044.0,340.84000000000003,1,2010-09-30 18:12:00,70,2,NURTURE,3.4084000000000003
16045.0,2094.23,4,2010-10-19 10:23:00,51,0,RETAIN,20.9423
16046.0,235.78,1,2010-05-26 13:18:00,197,1,RE-ENGAGE,2.3578
16048.0,818.7900000000001,4,2010-12-01 15:28:00,8,0,RETAIN,8.1879
16049.0,787.89,3,2010-11-29 14:36:00,10,0,RETAIN,7.8789
16050.0,162.8,2,2010-11-21 14:52:00,18,2,NURTURE,1.6280000000000001
16051.0,188.44,1,2010-01-27 09:38:00,316,1,RE-ENGAGE,1.8844
16053.0,2122.89,4,2010-10-22 11:42:00,48,0,RETAIN,21.2289
16054.0,1327.98,3,2010-10-17 11:38:00,53,0,RETAIN,13.2798
16057.0,1591.73,3,2010-07-08 11:33:00,154,0,RETAIN,15.917300000000001
16058.0,62.7,1,2010-10-29 16:48:00,41,2,NURTURE,0.627
16059.0,1757.91,7,2010-12-07 10:36:00,2,3,REWARD,17.5791
16060.0,541.95,3,2010-11-04 12:10:00,35,2,NURTURE,5.4195
16061.0,89.65,1,2010-10-04 15:29:00,66,2,NURTURE,0.8965000000000001
16062.0,1709.83,4,2010-11-25 19:06:00,14,0,RETAIN,17.0983
16064.0,111.0,1,2009-12-14 16:11:00,360,1,RE-ENGAGE,1.11
16065.0,2010.53,8,2010-12-09 13:03:00,0,3,REWARD,20.1053
16067.0,3395.29,3,2010-05-26 12:33:00,197,3,REWARD,33.9529
16068.0,122.93,1,2010-04-25 11:52:00,228,1,RE-ENGAGE,1.2293
16069.0,457.7,1,2010-10-18 10:32:00,52,2,NURTURE,4.577
16071.0,750.5600000000001,3,2010-06-30 13:41:00,162,1,RE-ENGAGE,7.5056
16072.0,3744.57,3,2010-10-07 16:48:00,63,3,REWARD,37.4457
16074.0,265.25,1,2010-11-14 13:19:00,25,2,NURTURE,2.6525
16075.0,736.9300000000001,2,2010-07-25 11:31:00,137,2,NURTURE,7.369300000000001
16077.0,2300.4,1,2010-03-24 10:42:00,260,1,RE-ENGAGE,23.004
16078.0,283.79,1,2010-02-08 13:29:00,304,1,RE-ENGAGE,2.8379000000000003
